Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
WallaWalla,Kingston,Edmonds,04:45,04:47,05:09,06/22/2026,
WallaWalla,Edmonds,Kingston,05:35,05:35,06:00,06/22/2026,
WallaWalla,Kingston,Edmonds,06:25,06:28,06:50,06/22/2026,
WallaWalla,Edmonds,Kingston,07:10,07:17,07:40,06/22/2026,
WallaWalla,Kingston,Edmonds,07:55,08:07,08:31,06/22/2026,
WallaWalla,Edmonds,Kingston,08:50,09:03,09:26,06/22/2026,
WallaWalla,Kingston,Edmonds,09:35,09:48,10:12,06/22/2026,
WallaWalla,Edmonds,Kingston,10:20,10:47,11:10,06/22/2026,
WallaWalla,Kingston,Edmonds,11:05,11:36,12:03,06/22/2026,
WallaWalla,Edmonds,Kingston,11:55,12:30,12:53,06/22/2026,
WallaWalla,Kingston,Edmonds,12:45,13:20,13:43,06/22/2026,
WallaWalla,Edmonds,Kingston,13:35,14:12,14:35,06/22/2026,
WallaWalla,Kingston,Edmonds,15:10,15:07,15:30,06/22/2026,
WallaWalla,Edmonds,Kingston,15:55,15:58,16:21,06/22/2026,
WallaWalla,Kingston,Edmonds,16:40,16:45,17:08,06/22/2026,
WallaWalla,Edmonds,Kingston,17:25,17:29,17:54,06/22/2026,
WallaWalla,Kingston,Edmonds,18:10,18:17,18:40,06/22/2026,
WallaWalla,Edmonds,Kingston,19:00,19:00,19:23,06/22/2026,
WallaWalla,Kingston,Edmonds,21:40,21:53,22:17,06/22/2026,
WallaWalla,Edmonds,Kingston,22:25,22:30,22:53,06/22/2026,
WallaWalla,Kingston,Edmonds,23:10,23:13,23:36,06/22/2026,
WallaWalla,Edmonds,Kingston,23:45,23:46,00:09,06/22/2026,
WallaWalla,Kingston,Edmonds,04:45,04:46,05:09,06/23/2026,
WallaWalla,Edmonds,Kingston,05:35,05:36,05:59,06/23/2026,
WallaWalla,Kingston,Edmonds,06:25,06:26,06:49,06/23/2026,
WallaWalla,Edmonds,Kingston,07:10,07:12,07:35,06/23/2026,
WallaWalla,Kingston,Edmonds,07:55,07:57,08:20,06/23/2026,
WallaWalla,Edmonds,Kingston,08:50,08:51,09:14,06/23/2026,
WallaWalla,Kingston,Edmonds,09:35,09:36,10:00,06/23/2026,
WallaWalla,Edmonds,Kingston,10:20,10:22,10:45,06/23/2026,
WallaWalla,Kingston,Edmonds,11:05,11:12,11:34,06/23/2026,
WallaWalla,Edmonds,Kingston,11:55,12:00,12:22,06/23/2026,
WallaWalla,Kingston,Edmonds,12:45,12:45,13:09,06/23/2026,
WallaWalla,Edmonds,Kingston,13:35,13:39,14:02,06/23/2026,
WallaWalla,Kingston,Edmonds,14:30,14:31,14:55,06/23/2026,
WallaWalla,Edmonds,Kingston,15:15,15:20,15:57,06/23/2026,
WallaWalla,Kingston,Edmonds,16:00,16:06,16:36,06/23/2026,
