Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Clinton,Mukilteo,08:00,08:00,08:19,09/20/2026,
Kitsap,Mukilteo,Clinton,08:30,08:30,08:45,09/20/2026,
Kitsap,Clinton,Mukilteo,09:00,09:01,09:15,09/20/2026,
Kitsap,Mukilteo,Clinton,09:30,09:30,09:48,09/20/2026,
Kitsap,Clinton,Mukilteo,10:00,10:02,10:17,09/20/2026,
Kitsap,Mukilteo,Clinton,10:30,10:31,10:45,09/20/2026,
Kitsap,Clinton,Mukilteo,11:00,11:00,11:14,09/20/2026,
Kitsap,Mukilteo,Clinton,11:30,11:30,11:45,09/20/2026,
Kitsap,Clinton,Mukilteo,12:00,12:03,12:17,09/20/2026,
Kitsap,Mukilteo,Clinton,12:30,12:31,12:50,09/20/2026,
Kitsap,Clinton,Mukilteo,13:00,13:07,13:21,09/20/2026,
Kitsap,Mukilteo,Clinton,13:30,13:36,13:52,09/20/2026,
Kitsap,Clinton,Mukilteo,14:00,14:11,14:26,09/20/2026,
Kitsap,Mukilteo,Clinton,14:35,14:41,14:55,09/20/2026,
Kitsap,Clinton,Mukilteo,15:05,15:14,15:28,09/20/2026,
Kitsap,Mukilteo,Clinton,15:35,15:46,16:01,09/20/2026,
Kitsap,Clinton,Mukilteo,16:05,16:20,16:32,09/20/2026,
Kitsap,Mukilteo,Clinton,16:40,16:48,17:02,09/20/2026,
Kitsap,Clinton,Mukilteo,17:05,17:19,17:31,09/20/2026,
Kitsap,Mukilteo,Clinton,17:40,17:45,17:59,09/20/2026,
Kitsap,Clinton,Mukilteo,18:05,18:15,18:30,09/20/2026,
Kitsap,Mukilteo,Clinton,18:40,18:43,18:57,09/20/2026,
Kitsap,Clinton,Mukilteo,19:05,19:11,19:24,09/20/2026,
Kitsap,Mukilteo,Clinton,19:35,19:36,19:52,09/20/2026,
Kitsap,Clinton,Mukilteo,20:00,20:02,20:16,09/20/2026,
Kitsap,Mukilteo,Clinton,20:35,20:36,20:50,09/20/2026,
Kitsap,Clinton,Mukilteo,21:00,21:02,21:15,09/20/2026,
Kitsap,Mukilteo,Clinton,21:30,21:30,21:49,09/20/2026,
