Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Wenatchee,Colman,Bainbridge,00:15,00:16,00:47,06/20/2026,
Wenatchee,Bainbridge,Colman,00:55,01:00,01:34,06/20/2026,
Wenatchee,Colman,Bainbridge,01:35,01:44,02:14,06/20/2026,
Wenatchee,Bainbridge,Colman,07:55,07:56,08:30,06/20/2026,
Wenatchee,Colman,Bainbridge,08:55,08:57,09:29,06/20/2026,
Wenatchee,Bainbridge,Colman,09:45,09:49,10:22,06/20/2026,
Wenatchee,Colman,Bainbridge,10:40,10:43,11:16,06/20/2026,
Wenatchee,Bainbridge,Colman,11:35,11:36,12:08,06/20/2026,
Wenatchee,Colman,Bainbridge,12:30,12:39,13:09,06/20/2026,
Wenatchee,Bainbridge,Colman,13:20,13:37,14:07,06/20/2026,
Wenatchee,Colman,Bainbridge,14:10,14:35,15:06,06/20/2026,
Wenatchee,Bainbridge,Colman,15:00,15:31,16:04,06/20/2026,
Wenatchee,Colman,Bainbridge,15:50,16:33,17:07,06/20/2026,
Wenatchee,Bainbridge,Colman,17:35,17:34,18:05,06/20/2026,
Wenatchee,Colman,Bainbridge,18:25,18:26,19:00,06/20/2026,
Wenatchee,Bainbridge,Colman,19:15,19:20,19:49,06/20/2026,
Wenatchee,Colman,Bainbridge,20:10,20:08,20:40,06/20/2026,
Wenatchee,Bainbridge,Colman,20:55,20:58,21:30,06/20/2026,
Wenatchee,Colman,Bainbridge,21:45,21:46,22:19,06/20/2026,
Wenatchee,Bainbridge,Colman,22:30,22:30,23:03,06/20/2026,
Wenatchee,Colman,Bainbridge,23:15,23:30,00:03,06/20/2026,
Wenatchee,Colman,Bainbridge,08:55,08:56,09:26,06/21/2026,
Wenatchee,Bainbridge,Colman,09:45,09:46,10:16,06/21/2026,
Wenatchee,Colman,Bainbridge,10:40,10:41,11:12,06/21/2026,
Wenatchee,Bainbridge,Colman,11:35,11:37,12:06,06/21/2026,
Wenatchee,Colman,Bainbridge,12:30,12:34,13:05,06/21/2026,
Wenatchee,Bainbridge,Colman,13:20,13:29,13:59,06/21/2026,
Wenatchee,Colman,Bainbridge,14:10,14:28,14:59,06/21/2026,
Wenatchee,Bainbridge,Colman,15:00,15:22,15:55,06/21/2026,
Wenatchee,Colman,Bainbridge,15:50,16:29,17:02,06/21/2026,
Wenatchee,Bainbridge,Colman,17:35,17:33,18:03,06/21/2026,
Wenatchee,Colman,Bainbridge,18:25,18:24,18:57,06/21/2026,
Wenatchee,Bainbridge,,19:15,19:18,00:00,06/21/2026,
Wenatchee,Colman,,20:10,20:07,00:00,06/21/2026,
Wenatchee,Bainbridge,Colman,20:55,20:55,21:28,06/21/2026,
Wenatchee,Colman,Bainbridge,21:45,21:47,22:20,06/21/2026,
Wenatchee,Bainbridge,Colman,22:30,22:35,23:07,06/21/2026,
