Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Yakima,Anacortes,Friday Harbor,04:05,04:05,05:16,12/09/2025,
Yakima,Friday Harbor,Lopez,05:40,05:40,06:15,12/09/2025,
Yakima,Lopez,Anacortes,06:25,06:27,07:13,12/09/2025,
Yakima,Anacortes,Lopez,07:30,07:42,08:24,12/09/2025,
Yakima,Lopez,Orcas,08:15,08:30,08:50,12/09/2025,
Yakima,Orcas,Shaw,08:55,09:10,09:20,12/09/2025,
Yakima,Shaw,Anacortes,09:10,09:24,10:18,12/09/2025,
Yakima,Anacortes,Friday Harbor,10:30,10:33,11:45,12/09/2025,
Yakima,Friday Harbor,Anacortes,12:25,12:25,13:36,12/09/2025,
Yakima,Anacortes,Lopez,13:55,14:04,14:48,12/09/2025,
Yakima,Lopez,Friday Harbor,14:45,15:00,15:33,12/09/2025,
