Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Pt. Defiance,Tahlequah,05:05,05:09,05:26,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,05:30,05:32,05:44,12/05/2025,
Sealth,Pt. Defiance,Tahlequah,05:55,05:56,06:10,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,06:20,06:21,06:32,12/05/2025,
Sealth,Pt. Defiance,Tahlequah,06:45,06:47,06:57,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,07:10,07:12,07:22,12/05/2025,
Sealth,Pt. Defiance,Tahlequah,07:35,07:36,07:46,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,08:00,08:01,08:12,12/05/2025,
Sealth,Pt. Defiance,Tahlequah,08:25,08:26,08:37,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,08:50,08:51,09:03,12/05/2025,
Sealth,Pt. Defiance,Tahlequah,09:15,09:17,09:29,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,09:40,09:43,09:56,12/05/2025,
Sealth,Pt. Defiance,Tahlequah,10:05,10:10,10:21,12/05/2025,
Sealth,Tahlequah,Pt. Defiance,10:30,10:34,10:45,12/05/2025,
