Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,05:50,06:32,07:11,08/26/2026,
Tillikum,Lopez,Shaw,06:40,07:19,07:38,08/26/2026,
Tillikum,Shaw,Orcas,07:05,07:43,07:52,08/26/2026,
Tillikum,Orcas,Friday Harbor,07:25,07:59,08:39,08/26/2026,
Tillikum,Friday Harbor,Lopez,08:35,08:57,09:36,08/26/2026,
Tillikum,Lopez,Shaw,09:25,09:48,10:07,08/26/2026,
Tillikum,Shaw,Orcas,09:50,10:14,10:21,08/26/2026,
Tillikum,Orcas,Friday Harbor,10:10,10:35,11:16,08/26/2026,
Tillikum,Friday Harbor,Shaw,11:20,11:30,12:14,08/26/2026,
Tillikum,Shaw,Orcas,12:15,12:20,12:28,08/26/2026,
Tillikum,Orcas,Lopez,12:35,12:38,13:00,08/26/2026,
Tillikum,Lopez,Friday Harbor,13:05,13:11,13:52,08/26/2026,
Tillikum,Lopez,Shaw,15:10,15:34,15:54,08/26/2026,
Tillikum,Shaw,Orcas,15:35,16:00,16:07,08/26/2026,
Tillikum,Orcas,Shaw,16:00,16:21,16:30,08/26/2026,
Tillikum,Shaw,Lopez,16:15,16:35,16:57,08/26/2026,
Tillikum,Lopez,Friday Harbor,16:45,17:12,17:54,08/26/2026,
Tillikum,Friday Harbor,Orcas,17:50,18:07,18:48,08/26/2026,
Tillikum,Orcas,Shaw,19:00,19:06,19:14,08/26/2026,
Tillikum,Shaw,Lopez,19:15,19:18,19:39,08/26/2026,
Tillikum,Lopez,Orcas,19:45,19:45,20:06,08/26/2026,
Tillikum,Orcas,Friday Harbor,20:15,20:16,20:56,08/26/2026,
