Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,10:15,10:22,10:49,07/05/2026,
Kennewick,Keystone,Port Townsend,11:00,11:09,11:37,07/05/2026,
Kennewick,Port Townsend,Keystone,11:45,11:57,12:25,07/05/2026,
Kennewick,Keystone,Port Townsend,12:30,12:44,13:12,07/05/2026,
Kennewick,Port Townsend,Keystone,13:15,13:28,13:56,07/05/2026,
Kennewick,Keystone,Port Townsend,14:00,14:15,14:43,07/05/2026,
Kennewick,Port Townsend,Keystone,14:45,14:59,15:25,07/05/2026,
Kennewick,Keystone,Port Townsend,15:30,15:44,16:12,07/05/2026,
Kennewick,Port Townsend,Keystone,16:15,16:30,16:56,07/05/2026,
Kennewick,Keystone,Port Townsend,17:00,17:13,17:41,07/05/2026,
Kennewick,Port Townsend,Keystone,18:45,18:56,19:23,07/05/2026,
Kennewick,Keystone,Port Townsend,19:30,19:38,20:13,07/05/2026,
Kennewick,Port Townsend,Keystone,20:30,20:30,20:58,07/05/2026,
Kennewick,Keystone,Port Townsend,21:10,21:11,21:38,07/05/2026,
